customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1147,Tate,Studholme,Male,71,09/07/68,Health Coach II,Entertainment,1,N,1,9
1148,Inigo,Ojeda,Male,60,28/09/87,Statistician IV,Financial Services,1,N,0,5
1149,Ki,Odo,Female,29,30/09/67,Developer III,Financial Services,2,N,1,14
1150,Bernelle,Warwick,Female,64,26/09/75,Information Systems Manager,Financial Services,3,N,1,13
1151,Brena,Amburgy,Female,27,06/04/65,VP Product Management,Argiculture,1,N,1,19
1152,Humfrid,Ducket,Male,47,23/06/98,Business Systems Development Analyst,Financial Services,3,N,1,3
1153,Mirilla,Lothlorien,Female,53,17/01/95,Desktop Support Technician,Health,3,N,1,3
1154,Chase,Youd,Male,26,24/11/74,Research Nurse,Health,3,N,1,20
1155,Janetta,Hartrick,Female,73,15/01/94,VP Marketing,Property,3,N,1,9
1156,Breena,Risebrow,Female,22,16/10/97,Marketing Assistant,Argiculture,3,N,1,1
1157,Saunder,Camerati,Male,69,03/04/74,Research Nurse,Health,2,N,1,17
1158,Butch,Geertje,Male,85,17/02/85,Senior Quality Engineer,Health,3,N,1,19
1159,Elbert,Bridgement,Male,94,28/01/93,Librarian,Entertainment,3,N,0,1
1160,Trisha,Nisuis,Female,98,08/04/65,Speech Pathologist,IT,2,N,0,10
1161,Sibylle,Cutsforth,Female,86,14/01/77,Senior Quality Engineer,Retail,3,N,0,15
1162,Ambrose,Raiston,Male,29,13/04/90,Marketing Assistant,Retail,3,N,1,7
1163,Manolo,Dwire,Male,77,13/11/81,Cost Accountant,Financial Services,1,N,1,8
1164,Gilligan,Mowat,Female,97,09/01/77,Food Chemist,Health,3,N,1,17
1165,Fanni,Wakelin,Female,58,23/06/93,Administrative Assistant IV,Financial Services,1,N,0,2
1166,Fannie,Devil,Female,40,05/12/72,Quality Control Specialist,Health,2,N,0,8
1167,Elberta,Crickett,Female,20,03/06/96,Software Test Engineer III,Health,3,N,0,4
1168,Iosep,Shaddick,Male,44,16/02/65,Pharmacist,Health,2,N,0,18
1169,Kessiah,Corden,Female,33,09/08/67,Actuary,Financial Services,3,N,1,13
1170,Lari,Rotte,Female,62,30/11/64,Assistant Professor,IT,3,N,1,4
1171,Ilise,Solloway,Female,32,15/08/71,Human Resources Manager,IT,2,N,1,8
1172,Smith,Babbs,Male,48,12/04/74,Recruiter,IT,3,N,1,17
1173,Gertie,Chaim,Female,58,02/03/78,Statistician IV,Retail,1,N,0,16
1174,Shellysheldon,Gooderridge,U,9,02/03/78,Executive Secretary,IT,3,N,0,16
1175,Paige,Hodgin,Male,8,22/09/85,Human Resources Manager,IT,3,N,0,8
1176,Celia,Dockerty,Female,7,16/01/76,Software Engineer IV,IT,2,N,1,7
1177,Bobbette,Pozzi,Female,47,31/08/53,Food Chemist,Health,2,N,1,6
1178,Angelo,Byne,Male,1,26/05/70,Pharmacist,Health,3,N,0,13
1179,Kerry,Pashenkov,Male,56,15/08/88,Media Manager IV,Financial Services,1,N,1,13
1180,Gaye,Quickenden,Female,48,17/08/75,Account Representative I,Financial Services,2,N,0,10
1181,Brita,Plant,Female,2,06/06/78,Tax Accountant,Argiculture,3,N,0,8
1182,Carolann,Ottiwill,Female,84,11/01/75,Data Coordiator,IT,3,N,1,7
1183,Joe,Shalliker,Male,50,14/11/58,Media Manager II,IT,2,N,0,6
1184,Auberta,Teodori,Female,89,07/10/68,Social Worker,Health,3,N,0,13
1185,Xena,Rossbrooke,Female,17,23/07/00,VP Product Management,Health,3,N,1,2
1186,Brantley,Cecchi,Male,70,28/05/77,Help Desk Operator,Manufacturing,2,N,1,20
1187,Antonino,Hogben,Male,65,21/10/98,Help Desk Operator,Financial Services,3,N,0,1
1188,Sally,Cominoli,Female,14,23/02/84,Statistician IV,Financial Services,2,N,1,4
1189,Mart,Bazoche,Male,22,29/08/88,Geologist I,Health,1,N,1,8
1190,Sib,Gilby,Female,67,07/09/68,Assistant Professor,Financial Services,2,N,1,10
1191,Merrielle,Vegas,Female,20,22/05/96,Director of Sales,Financial Services,3,N,1,1
1192,Hollyanne,McCarter,Female,31,12/12/69,VP Quality Control,Manufacturing,3,N,0,16
1193,Quintus,Whear,Male,58,21/01/86,Safety Technician I,Retail,1,N,0,5
1194,Audry,Scurrey,Female,69,25/03/92,Junior Executive,Telecommunications,2,N,0,3
1195,Ally,Folliott,Female,0,22/03/78,VP Marketing,Telecommunications,3,N,0,18
1196,Phillie,Bradforth,Female,23,19/03/98,Research Nurse,Health,3,N,0,2
1197,Isobel,Lampett,Female,44,16/10/97,Professor,Financial Services,1,N,1,5
1198,Alina,Rickson,Female,73,30/09/73,Sales Representative,Retail,1,N,0,7
1199,Ludovico,Bertot,Male,7,14/06/58,VP Accounting,Financial Services,2,N,1,5
1200,Hedda,Lathom,Female,38,30/04/74,Librarian,Entertainment,1,N,0,18
1201,Stephani,Mellhuish,Female,42,28/11/55,Librarian,Manufacturing,3,N,0,10
1202,Rollie,,Male,90,26/02/92,Sales Representative,Retail,3,N,1,8
1203,Claresta,Carnier,Female,38,06/05/88,Technical Writer,Health,2,N,0,22
1204,Trudy,Huffy,Female,12,24/03/71,Senior Developer,Manufacturing,2,N,1,16
1205,Barton,Baudts,Male,38,05/06/78,Business Systems Development Analyst,Manufacturing,2,N,0,13
1206,Lucina,Metcalf,Female,13,07/05/78,Paralegal,Financial Services,3,N,0,13
1207,Mabel,Marousek,Female,30,25/09/97,Engineer IV,Health,3,N,0,1
1208,Lira,Durn,Female,23,26/12/83,Budget/Accounting Analyst IV,Financial Services,3,N,0,15
1209,Jacky,Jerosch,Male,40,06/09/77,Senior Developer,Property,1,N,1,11
1210,Shandie,Sprigg,U,81,06/09/77,Programmer II,IT,3,N,0,11
1211,Gunar,Petasch,Male,45,23/07/78,VP Sales,Financial Services,2,N,1,14
1212,Cindy,Freeborn,Female,28,24/10/68,Legal Assistant,Property,2,N,0,13
1213,Matthieu,Schruur,Male,80,21/10/73,Accounting Assistant II,Property,1,N,0,15
1214,Martino,Shalcros,Male,0,01/05/89,Internal Auditor,Property,1,N,0,15
1215,Dyann,Turbard,Female,79,26/02/67,VP Quality Control,Manufacturing,3,N,0,11
1216,Frank,Vallerine,Female,15,25/06/59,Software Test Engineer I,Telecommunications,2,N,1,10
1217,Dulcinea,Janssen,Female,67,19/08/68,Structural Engineer,Manufacturing,1,N,0,16
1218,Marlie,Lister,Female,12,09/01/82,Structural Engineer,Manufacturing,3,N,1,7
1219,Kaine,Parkeson,Male,93,04/11/71,Structural Engineer,Financial Services,3,N,0,14
1220,Paulie,Akerman,Male,12,08/06/87,Editor,Financial Services,1,N,0,14
1221,Byrom,Draisey,Male,75,25/09/95,VP Product Management,Health,1,N,1,14
1222,Barbey,Ville,Female,83,01/11/70,Account Executive,Property,3,N,0,19
1223,Kristyn,,Female,19,05/01/65,Senior Sales Associate,Manufacturing,3,N,1,16
1224,Aundrea,Reisenberg,Female,9,04/04/77,Junior Executive,Manufacturing,3,N,0,16
1225,Arte,Witchell,Male,5,22/01/88,Clinical Specialist,Health,3,N,1,10
1226,Constantia,Sirr,Female,32,16/03/81,Director of Sales,Health,3,N,1,13
1227,Carlina,Pencot,Female,63,30/09/89,Software Engineer I,IT,2,N,1,12
1228,Marti,Bisterfeld,Female,43,27/04/62,Senior Cost Accountant,Financial Services,2,N,0,6
1229,Sebastian,Trass,Male,38,08/01/00,GIS Technical Architect,Manufacturing,2,N,1,1
1230,Eben,Powley,Male,61,24/07/85,GIS Technical Architect,Financial Services,3,N,1,10
1231,Aloisia,Shawel,Female,94,28/07/73,Social Worker,Health,2,N,0,18
1232,Stillmann,Wilfling,Male,83,12/09/59,Help Desk Operator,Property,2,N,0,20
1233,Keeley,Hawsby,Female,17,07/07/78,Help Desk Operator,Retail,2,N,1,16
1234,Rancell,Yven,Male,87,19/04/65,Geologist I,Retail,3,N,0,17
1235,Sharon,Cranage,Female,24,28/02/69,Dental Hygienist,Health,3,N,0,9
1236,Bryanty,Megarrell,Male,75,21/05/74,Web Designer IV,Financial Services,1,N,1,18
1237,Junia,Humerstone,Female,6,31/12/69,Research Nurse,Health,1,N,0,16
1238,Steward,Beedham,Male,24,01/06/78,Graphic Designer,Health,2,N,1,6
1239,Carroll,Cobbin,Male,9,28/02/78,Graphic Designer,Health,3,N,1,17
1240,Pen,Earey,Female,64,13/05/65,Sales Associate,Manufacturing,3,N,1,19
1241,Lolly,Junkison,Female,23,22/03/86,Pharmacist,Health,2,N,1,11
1242,Bartholomeo,Meeke,Male,36,04/02/73,Human Resources Assistant III,Property,1,N,1,18
1243,Robbert,Blakey,Male,73,09/08/53,Research Assistant II,Retail,3,N,0,8
1244,Glenn,Tinham,U,80,09/08/53,Financial Analyst,Financial Services,3,N,1,8
1245,Erin,Shawell,Male,34,31/05/94,Product Engineer,Manufacturing,2,N,0,1
1246,Ibrahim,Wibrew,Male,94,10/08/93,Product Engineer,Manufacturing,1,N,0,6
1247,Hildagarde,Eyrl,Female,15,05/10/60,Geologist I,Entertainment,2,N,0,11
1248,Genia,Bartel,Female,31,18/12/63,General Manager,Entertainment,2,N,1,7
1249,Tabb,McKeowon,Male,11,31/10/67,General Manager,Telecommunications,3,N,0,16
1250,Jacklyn,Kewley,Female,42,02/11/01,Help Desk Technician,Manufacturing,3,N,0,1
1251,Codie,Arnecke,Male,63,01/10/97,Desktop Support Technician,Property,3,N,0,2
1252,Les,Ellwood,Male,46,16/01/65,Recruiting Manager,Manufacturing,3,N,1,14
1253,Mahalia,,Female,81,19/08/96,Research Assistant I,Manufacturing,3,N,0,5
1254,Quillan,McDuffie,Male,60,18/12/58,Graphic Designer,Retail,3,N,1,5
1255,Erhart,Glazebrook,Male,5,20/05/82,Graphic Designer,Health,2,N,0,11
1256,Granny,Lukes,Male,8,11/05/86,Food Chemist,Health,1,N,0,9
1257,Prentiss,MacVicar,Male,40,19/06/72,Assistant Professor,Property,2,N,1,9
1258,Nefen,Ferriere,Male,89,21/04/78,Geological Engineer,Manufacturing,3,N,0,6
1259,Emmi,Dymock,Female,23,24/11/73,Assistant Professor,Financial Services,3,N,0,9
1260,Fremont,Spawton,Male,92,01/10/89,Tax Accountant,Property,3,N,0,9
1261,Candice,Lohde,Female,61,16/02/71,Legal Assistant,Manufacturing,3,N,0,4
1262,Aindrea,MacConchie,Female,90,07/12/67,Technical Writer,Manufacturing,1,N,1,19
1263,Elliot,Posselow,Male,41,16/06/73,Nurse,Manufacturing,2,N,0,8
1264,Michail,Heart,Male,48,28/02/94,Nurse,Health,3,N,1,7
1265,Kipper,Monck,Male,72,22/07/87,Biostatistician I,Property,3,N,1,2
1266,Harry,,Male,68,02/05/78,Human Resources Manager,Health,3,N,1,10
1267,Leopold,Dainton,Male,39,03/06/79,Safety Technician IV,Entertainment,2,N,1,19
1268,Baudoin,McCartney,Male,20,06/12/89,Safety Technician IV,Financial Services,1,N,1,2
1269,Ravid,Kilgallon,Male,56,25/08/90,Account Coordinator,Property,1,N,1,7
1270,Cullen,Langshaw,Male,72,27/02/83,Paralegal,Financial Services,2,N,0,10
1271,Jo-anne,Pringer,Female,71,11/07/94,Accounting Assistant II,Telecommunications,3,N,1,6
1272,Nettie,Bulfit,Female,2,04/04/85,Accounting Assistant II,Manufacturing,2,N,0,17
1273,Hieronymus,Whinray,Male,48,31/07/74,General Manager,Financial Services,2,N,1,14
1274,Emmerich,Tinkler,Male,12,16/11/77,Mechanical Systems Engineer,Manufacturing,3,N,0,20
1275,Francisca,Whittek,Female,70,10/01/66,General Manager,Health,3,N,1,8
1276,Farrel,Waiting,Male,24,07/06/64,Dental Hygienist,Health,2,N,0,4
1277,Elias,Gerrie,Male,26,26/12/72,Help Desk Technician,Health,3,N,1,9
1278,Betsy,Schruurs,Female,14,15/11/98,Pharmacist,Health,2,N,0,2
1279,Burr,Lygoe,Male,30,12/08/62,Staff Accountant I,Financial Services,3,N,0,20
1280,Horacio,Peyntue,Male,71,24/01/78,Marketing Assistant,Manufacturing,1,N,1,15
1281,Leighton,Zisneros,Male,29,07/07/68,Administrative Assistant III,Manufacturing,2,N,1,16
1282,Garald,Pidler,Male,99,15/11/80,Programmer Analyst III,Entertainment,2,N,1,14
1283,Tory,Minnette,Female,43,23/08/94,Clinical Specialist,Health,3,N,0,1
1284,Alexis,Aronov,Male,30,28/01/76,Junior Executive,Entertainment,2,N,0,11
1285,Tomkin,Fudge,Male,44,23/05/73,Office Assistant III,Manufacturing,3,N,1,12
1286,Mina,Clawley,Female,83,28/06/75,Senior Quality Engineer,Manufacturing,1,N,1,16
1287,Nicko,Saddleton,Male,72,23/10/60,Systems Administrator I,Financial Services,3,N,1,20
1288,Abra,Cuardall,Female,51,07/10/79,Desktop Support Technician,Financial Services,2,N,1,18
1289,Shelley,Stroyan,Male,35,16/07/73,Desktop Support Technician,Financial Services,3,N,1,8
1290,Vassily,Ramalho,Male,49,08/08/67,VP Marketing,Financial Services,1,N,1,6
1291,Warner,Zuker,Male,0,16/08/80,Quality Engineer,Health,3,N,0,12
1292,Alice,Backson,Female,56,02/06/61,Quality Engineer,Health,2,N,0,20
1293,Vidovic,Fretson,Male,89,07/10/80,Quality Engineer,IT,3,N,0,8
1294,Cari,Worling,Female,31,28/09/74,Quality Engineer,Manufacturing,3,N,1,15
1295,Irving,Murton,Male,66,25/01/97,Nurse,Argiculture,3,N,1,5
1296,Essy,Vondrak,Female,61,11/03/89,Paralegal,Financial Services,2,N,1,9
1297,Shay,Gimbart,Male,91,12/02/81,Social Worker,Health,3,N,0,3
1298,Guglielmo,Yele,Male,35,06/04/74,Research Nurse,Health,3,N,0,16
1299,Maddy,Aiskovitch,Female,72,17/01/77,Media Manager IV,Health,2,N,0,12
1300,Sisely,Strelitzer,Female,0,10/03/91,Physical Therapy Assistant,Financial Services,2,N,1,9
1301,Trix,,Female,17,25/11/91,Structural Analysis Engineer,Health,3,N,0,9
1302,Ericka,Eggers,Female,29,03/05/98,Biostatistician I,Financial Services,2,N,1,2
1303,Nollie,Guilliatt,Male,64,27/04/72,Biostatistician I,Argiculture,3,N,0,15
1304,Emmy,Lumbly,Male,23,16/11/77,Administrative Assistant III,Argiculture,1,N,0,11
1305,Averil,Gentiry,Male,97,01/03/70,Executive Secretary,Financial Services,1,N,1,6
1306,Doyle,Oleksinski,Male,13,12/04/56,Occupational Therapist,Health,2,N,1,13
1307,Emlyn,Musgrave,Female,73,06/09/70,Dental Hygienist,Health,1,N,1,10
1308,Andrey,Conre,Male,34,27/08/76,Analog Circuit Design manager,Health,2,N,1,18
1309,Adlai,Fabry,Male,95,22/03/77,VP Marketing,Health,3,N,0,13
1310,Keane,Leebeter,Male,38,20/12/86,Geological Engineer,Manufacturing,1,N,1,13
1311,Sharona,Cunah,Female,89,06/10/84,VP Accounting,Financial Services,3,N,1,13
1312,Magda,Baugh,Female,96,16/07/94,Food Chemist,Health,2,N,0,8
1313,Hughie,Laboune,Male,59,09/02/86,Analyst Programmer,Property,3,N,0,22
1314,De,Eilhart,Female,25,23/02/70,Clinical Specialist,Health,3,N,1,6
1315,Ebba,Comport,Female,46,24/06/73,Clinical Specialist,IT,3,N,1,12
1316,Steven,Castellaccio,Male,79,06/03/90,Recruiter,Retail,1,N,1,18
1317,Barrett,Lindley,Male,2,18/01/73,General Manager,Retail,3,N,1,5
1318,Barbe,Assender,Female,10,17/08/66,Senior Developer,Financial Services,3,N,1,4
1319,Trevor,St. Paul,Male,20,18/07/55,Senior Developer,Entertainment,3,N,1,12
1320,Fae,,Female,4,29/10/83,Senior Developer,Manufacturing,1,N,1,7
1321,Bree,Domenge,Female,29,05/07/94,Editor,Argiculture,2,N,0,8
1322,Kathye,Christie,Female,37,16/10/01,Data Coordiator,Financial Services,3,N,1,1
1323,Kristofor,Mockes,Male,27,04/04/88,Account Executive,Financial Services,1,N,1,9
1324,Randie,Arnowitz,Female,88,22/02/78,Web Designer III,Manufacturing,3,N,0,11
1325,Ty,Belliard,Male,67,25/08/68,Account Executive,Argiculture,1,N,1,14
1326,Goddard,Tinn,Male,15,23/02/66,Biostatistician III,Health,2,N,1,5
1327,Sarita,Khosa,Female,57,25/11/95,Director of Sales,Property,2,N,0,6
1328,Stavro,Gargett,Male,19,02/09/81,Budget/Accounting Analyst IV,IT,3,N,1,6
1329,Wendy,Randlesome,Female,65,15/07/89,Database Administrator IV,IT,3,N,0,11
1330,Gery,Headrick,Male,20,02/08/85,Technical Writer,IT,2,N,0,19
1331,Edward,Hawkwood,Male,12,24/03/87,Tax Accountant,Telecommunications,1,N,0,17
1332,Garek,De la Barre,Male,87,01/05/78,Technical Writer,Telecommunications,3,N,1,12
1333,Phillipp,McMonnies,Male,4,23/08/73,Compensation Analyst,Financial Services,1,N,0,9
1334,Cicily,Jenks,Female,72,23/10/98,Senior Financial Analyst,Financial Services,3,N,0,4
1335,Sibylla,Marlon,Female,57,14/08/97,Senior Financial Analyst,Entertainment,3,N,1,3
1336,Moise,Inde,Male,83,13/03/89,Physical Therapy Assistant,Entertainment,3,N,1,15
1337,Damara,Wheatland,Female,15,08/03/88,Structural Engineer,Health,3,N,0,10
1338,Giuseppe,Tezure,Male,53,24/11/80,Product Engineer,Health,1,N,0,14
1339,Mariam,Guiel,Female,82,09/12/78,Editor,IT,1,N,0,14
1340,Crawford,Dreini,Male,16,05/11/77,Statistician I,IT,1,N,0,18
1341,Parry,Rigolle,Male,65,18/05/86,Computer Systems Analyst I,Financial Services,2,N,0,15
1342,Barnett,Morville,Male,14,11/04/62,Computer Systems Analyst I,Retail,2,N,1,11
1343,Creight,Deery,Male,67,10/12/79,Dental Hygienist,Health,1,N,0,5
1344,Renelle,Tutin,Female,20,02/11/95,Tax Accountant,Manufacturing,3,N,0,4
1345,Jeth,Marien,Male,94,11/09/60,Senior Sales Associate,Manufacturing,3,N,0,12
1346,Woody,Dowthwaite,Male,9,19/06/70,Administrative Assistant IV,Telecommunications,3,N,0,19
1347,Leisha,Signoret,Female,14,16/12/77,Help Desk Operator,Manufacturing,3,N,1,14
1348,Lowe,Hinckes,Male,88,10/04/84,VP Sales,Manufacturing,1,N,0,13
1349,Curran,Gush,Male,83,07/05/97,Electrical Engineer,Manufacturing,2,N,0,1
1350,Bing,Vicar,Male,10,30/09/57,Staff Scientist,Retail,3,N,1,8
1351,Lorettalorna,,U,32,30/09/57,Office Assistant IV,IT,1,N,0,8
1352,Jerald,Lesly,Male,53,28/12/54,Electrical Engineer,Manufacturing,1,N,0,18
1353,Phebe,Dockwra,Female,1,31/03/80,Clinical Specialist,Health,3,N,1,11
1354,Karee,Hyman,Female,0,15/10/00,Analyst Programmer,Financial Services,2,N,0,2
1355,Isador,Hallitt,Male,37,04/04/01,VP Quality Control,Property,3,N,0,1
1356,Ofella,Walbrook,Female,12,24/02/81,Account Representative I,Property,1,N,0,13
1357,Waylin,Eassom,Male,69,14/05/93,Research Nurse,Health,1,N,0,6
1358,Gerome,Whittock,Male,8,11/04/94,Dental Hygienist,Health,1,N,0,6
1359,Estrella,Carwithen,Female,54,24/02/93,Help Desk Technician,Retail,3,N,0,6
1360,Maurice,Blas,Male,41,04/07/70,Design Engineer,Manufacturing,3,N,1,15
1361,Gradeigh,Saltmarshe,Male,56,12/12/64,Professor,Manufacturing,2,N,0,19
1362,Giuditta,Dearlove,Female,20,20/02/73,Account Executive,Manufacturing,2,N,1,15
1363,Boniface,Kivelhan,Male,7,16/10/61,Associate Professor,Financial Services,3,N,0,18
1364,Selby,Cabbell,Male,99,20/04/78,Junior Executive,Manufacturing,3,N,0,21
1365,Shurlocke,Pirie,Male,97,19/04/92,Research Associate,Health,3,N,0,3
1366,Zacharia,Rigler,Male,10,30/06/74,Computer Systems Analyst IV,Retail,2,N,0,22
1367,Fredrika,Danielkiewicz,Female,63,29/06/73,Internal Auditor,Retail,3,N,0,18
1368,Aarika,Magog,Female,54,14/04/73,Internal Auditor,Property,3,N,0,4
1369,Ilka,Allabush,Female,51,08/05/94,Civil Engineer,Manufacturing,3,N,1,6
1370,Chastity,Martinat,Female,44,23/10/86,Computer Systems Analyst IV,Property,3,N,0,18
1371,Aretha,Joscelyn,Female,39,02/08/59,Design Engineer,Retail,3,N,1,13
1372,Rockie,Wheldon,Male,44,02/07/80,Computer Systems Analyst III,Manufacturing,2,N,0,17
1373,Shaylynn,Epsley,Female,3,23/09/58,Director of Sales,Financial Services,3,N,1,12
1374,Cleveland,Spilling,Male,76,13/01/76,Director of Sales,Manufacturing,3,N,0,8
1375,Archie,Van den Hof,Male,36,07/12/78,Analog Circuit Design manager,Financial Services,2,N,0,18
1376,Pail,,Male,89,12/03/66,Environmental Tech,Health,3,N,1,18
1377,Giacomo,Roseburgh,Male,86,11/05/89,Mechanical Systems Engineer,Retail,3,N,1,2
1378,Ellie,Prester,Female,36,18/06/78,Mechanical Systems Engineer,Property,2,N,1,7
1379,Lou,Drews,Female,63,16/06/89,Legal Assistant,Financial Services,3,N,1,7
1380,Lavina,Clavey,Female,99,30/09/98,Financial Analyst,Financial Services,3,N,0,3
1381,Ellary,Ramsey,Male,79,11/03/85,Engineer IV,Manufacturing,2,N,1,15
1382,Lucio,Reame,Male,27,23/10/89,Data Coordiator,Manufacturing,1,N,1,20
1383,Coriss,Casarino,Female,81,29/10/57,Software Consultant,IT,2,N,0,8
1384,Marcile,Carren,Female,48,09/09/98,Quality Control Specialist,Manufacturing,3,N,0,2
1385,Melesa,Priddy,Female,39,17/08/57,Cost Accountant,Financial Services,3,N,0,16
1386,Mufinella,Kalvin,Female,71,12/06/67,Help Desk Technician,Retail,3,N,1,12
1387,Natalee,Comport,Female,33,11/07/77,Chemical Engineer,Manufacturing,3,N,1,4
1388,Carny,Shilstone,Male,86,14/08/72,Internal Auditor,Financial Services,3,N,0,7
1389,Reina,Drever,Female,27,14/05/62,Internal Auditor,Health,2,N,0,15
1390,Christyna,Feldberg,Female,74,25/01/00,Accounting Assistant I,Retail,1,N,1,1
1391,Winni,Cana,Female,62,05/08/76,Marketing Assistant,Retail,1,N,0,12
1392,Marris,Waison,Female,28,15/01/00,Human Resources Manager,Financial Services,3,N,0,1
1393,Adria,MacRorie,Female,96,10/03/76,Human Resources Manager,Manufacturing,3,N,0,20
1394,Freemon,Perago,Male,50,27/01/78,Human Resources Manager,Health,3,N,1,8
1395,Jandy,Pennazzi,Female,83,23/12/57,VP Product Management,Health,1,N,1,16
1396,Sinclair,Melonby,Male,20,07/10/87,Cost Accountant,Financial Services,3,N,0,18
1397,Dimitri,Durie,Male,29,21/01/79,Legal Assistant,Manufacturing,3,N,1,14
1398,Anderea,Pulteneye,Female,11,29/11/66,Project Manager,Manufacturing,3,N,0,17
1399,Kaye,Clulow,Female,84,08/09/67,Staff Scientist,Manufacturing,3,N,0,15
1400,Rikki,Eytel,Female,51,23/05/82,Senior Developer,Manufacturing,2,N,1,7
1401,Ashien,Winspare,Female,68,30/09/78,Senior Developer,Financial Services,1,N,0,10
1402,Hillier,Andraud,Male,58,08/12/01,Assistant Professor,Telecommunications,3,N,0,1
1403,Germana,McFadin,Female,18,01/12/80,Geologist II,Retail,3,N,0,16
1404,Emmott,Mercik,Male,78,30/07/57,Chemical Engineer,Manufacturing,3,N,1,14
1405,Kylie,Spriggin,Female,52,05/04/58,VP Product Management,Manufacturing,1,N,1,11
1406,Georges,Tilne,Male,3,05/05/70,Cost Accountant,Financial Services,1,N,1,17
1407,Tamarah,Sobtka,Female,43,04/10/80,Structural Analysis Engineer,Manufacturing,3,N,1,9
1408,Kendricks,Plastow,Male,14,22/06/97,Dental Hygienist,Health,1,N,0,4
1409,Tiffi,Hartless,Female,69,07/05/96,Help Desk Technician,Health,3,N,0,4
1410,Althea,Macvey,Female,10,22/01/97,Marketing Manager,Retail,1,N,1,6
1411,Katrina,Coltart,Female,24,04/05/94,Registered Nurse,Health,3,N,1,5
1412,Antonetta,Dumbrall,Female,20,04/09/91,Tax Accountant,Health,3,N,1,4
1413,Vi,Lauga,Female,47,24/04/98,Administrative Assistant II,Financial Services,3,N,0,3
